filename	error
Y0oRAaQIm8zU_60.000_70.000.wav	[0;31mERROR:[0m [youtube] 0oRAaQIm8zU: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0ofwqeWmzR4_10.000_20.000.wav	[0;31mERROR:[0m [youtube] 0ofwqeWmzR4: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0oveb4-AsJw_0.000_10.000.wav	[0;31mERROR:[0m [youtube] 0oveb4-AsJw: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0owy7QBCqMw_30.000_40.000.wav	[0;31mERROR:[0m [youtube] 0owy7QBCqMw: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0pDu3wLAXZA_130.000_140.000.wav	[0;31mERROR:[0m [youtube] 0pDu3wLAXZA: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0pNLmwA8DdI_430.000_440.000.wav	[0;31mERROR:[0m [youtube] 0pNLmwA8DdI: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0pONHZBb8Ss_200.000_210.000.wav	[0;31mERROR:[0m [youtube] 0pONHZBb8Ss: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0pP8oQhs4Sk_0.000_10.000.wav	[0;31mERROR:[0m [youtube] 0pP8oQhs4Sk: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0pPpceBXwK0_30.000_40.000.wav	[0;31mERROR:[0m [youtube] 0pPpceBXwK0: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0pQKxpIrWJE_50.000_60.000.wav	[0;31mERROR:[0m [youtube] 0pQKxpIrWJE: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0phGlXhauF8_30.000_40.000.wav	[0;31mERROR:[0m [youtube] 0phGlXhauF8: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0pvFVpIljvI_100.000_110.000.wav	[0;31mERROR:[0m [youtube] 0pvFVpIljvI: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0pvQ0fpTmW8_30.000_40.000.wav	[0;31mERROR:[0m [youtube] 0pvQ0fpTmW8: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0pxLE0wNx-I_50.000_60.000.wav	[0;31mERROR:[0m [youtube] 0pxLE0wNx-I: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0q7HqNnTopY_30.000_40.000.wav	[0;31mERROR:[0m [youtube] 0q7HqNnTopY: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0qACJkpYkHk_100.000_110.000.wav	[0;31mERROR:[0m [youtube] 0qACJkpYkHk: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0qRnOCvBVps_30.000_40.000.wav	[0;31mERROR:[0m [youtube] 0qRnOCvBVps: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0qVa2q4rKIU_30.000_40.000.wav	[0;31mERROR:[0m [youtube] 0qVa2q4rKIU: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0qVoQlcv0WE_22.000_32.000.wav	[0;31mERROR:[0m [youtube] 0qVoQlcv0WE: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0qzPGfRsjT4_30.000_40.000.wav	[0;31mERROR:[0m [youtube] 0qzPGfRsjT4: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0r9NybRIlCA_0.000_7.000.wav	[0;31mERROR:[0m [youtube] 0r9NybRIlCA: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0rCriaksbbg_40.000_50.000.wav	[0;31mERROR:[0m [youtube] 0rCriaksbbg: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0rLhtGJ04vQ_120.000_130.000.wav	[0;31mERROR:[0m [youtube] 0rLhtGJ04vQ: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0rS2_1cmxn4_30.000_40.000.wav	[0;31mERROR:[0m [youtube] 0rS2_1cmxn4: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0rTkdJOIZCM_22.000_32.000.wav	[0;31mERROR:[0m [youtube] 0rTkdJOIZCM: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0r_oEXRWFzg_30.000_40.000.wav	[0;31mERROR:[0m [youtube] 0r_oEXRWFzg: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0rd_a_7J1dc_140.000_150.000.wav	[0;31mERROR:[0m [youtube] 0rd_a_7J1dc: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0sN3nsg-O0Y_110.000_120.000.wav	[0;31mERROR:[0m [youtube] 0sN3nsg-O0Y: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0swDTYA5NC0_10.000_20.000.wav	[0;31mERROR:[0m [youtube] 0swDTYA5NC0: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0t2ToasGTMU_25.000_35.000.wav	[0;31mERROR:[0m [youtube] 0t2ToasGTMU: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0tNhTJc9hPk_30.000_40.000.wav	[0;31mERROR:[0m [youtube] 0tNhTJc9hPk: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0tTsZvATOI8_30.000_40.000.wav	[0;31mERROR:[0m [youtube] 0tTsZvATOI8: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0taqJZN43bQ_30.000_40.000.wav	[0;31mERROR:[0m [youtube] 0taqJZN43bQ: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0teIF2msVxI_20.000_30.000.wav	[0;31mERROR:[0m [youtube] 0teIF2msVxI: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0toCuaLUfwc_0.000_10.000.wav	[0;31mERROR:[0m [youtube] 0toCuaLUfwc: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0tot80uZKTg_120.000_130.000.wav	[0;31mERROR:[0m [youtube] 0tot80uZKTg: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0tu5BIkIzhY_8.000_18.000.wav	[0;31mERROR:[0m [youtube] 0tu5BIkIzhY: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0u7NheN8j9E_30.000_40.000.wav	[0;31mERROR:[0m [youtube] 0u7NheN8j9E: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0u8dXNEWeqA_180.000_190.000.wav	[0;31mERROR:[0m [youtube] 0u8dXNEWeqA: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0u9yizoEjCA_30.000_40.000.wav	[0;31mERROR:[0m [youtube] 0u9yizoEjCA: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0uH8rgFefE8_30.000_40.000.wav	[0;31mERROR:[0m [youtube] 0uH8rgFefE8: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0uIpa9p5BEw_29.000_39.000.wav	[0;31mERROR:[0m [youtube] 0uIpa9p5BEw: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0uRkdMtCuDM_30.000_40.000.wav	[0;31mERROR:[0m [youtube] 0uRkdMtCuDM: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0us6toqG8lI_30.000_40.000.wav	[0;31mERROR:[0m [youtube] 0us6toqG8lI: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0uuajla5HQ4_26.000_36.000.wav	[0;31mERROR:[0m [youtube] 0uuajla5HQ4: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0v56_e_GUA4_0.000_10.000.wav	[0;31mERROR:[0m [youtube] 0v56_e_GUA4: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0vOgLGk1dt0_30.000_40.000.wav	[0;31mERROR:[0m [youtube] 0vOgLGk1dt0: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0vQSxiUncKM_30.000_40.000.wav	[0;31mERROR:[0m [youtube] 0vQSxiUncKM: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0vrZq35uHi4_50.000_60.000.wav	[0;31mERROR:[0m [youtube] 0vrZq35uHi4: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0w-uhz9rP_Y_30.000_40.000.wav	[0;31mERROR:[0m [youtube] 0w-uhz9rP_Y: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0wEcqw-kBGg_30.000_40.000.wav	[0;31mERROR:[0m [youtube] 0wEcqw-kBGg: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0wWsei2lyOg_30.000_40.000.wav	[0;31mERROR:[0m [youtube] 0wWsei2lyOg: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0wZ535My0zA_30.000_40.000.wav	[0;31mERROR:[0m [youtube] 0wZ535My0zA: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0wgFRL-xcd0_30.000_40.000.wav	[0;31mERROR:[0m [youtube] 0wgFRL-xcd0: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0wiJZ-N010M_60.000_70.000.wav	[0;31mERROR:[0m [youtube] 0wiJZ-N010M: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0wjZnljnFZU_30.000_40.000.wav	[0;31mERROR:[0m [youtube] 0wjZnljnFZU: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0x6T3GuwfQs_30.000_40.000.wav	[0;31mERROR:[0m [youtube] 0x6T3GuwfQs: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0xD9aFI2mlA_30.000_40.000.wav	[0;31mERROR:[0m [youtube] 0xD9aFI2mlA: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0xNwolCPKf4_130.000_140.000.wav	[0;31mERROR:[0m [youtube] 0xNwolCPKf4: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0xTQdziDPyY_30.000_40.000.wav	[0;31mERROR:[0m [youtube] 0xTQdziDPyY: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0xTdky5OfKw_6.000_16.000.wav	[0;31mERROR:[0m [youtube] 0xTdky5OfKw: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0xdB2_eO3mo_30.000_40.000.wav	[0;31mERROR:[0m [youtube] 0xdB2_eO3mo: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0xdRdFImji8_30.000_40.000.wav	[0;31mERROR:[0m [youtube] 0xdRdFImji8: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0xtTBHty1II_30.000_40.000.wav	[0;31mERROR:[0m [youtube] 0xtTBHty1II: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0yHOLg98Q1A_30.000_40.000.wav	[0;31mERROR:[0m [youtube] 0yHOLg98Q1A: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0yReVnML-HM_30.000_40.000.wav	[0;31mERROR:[0m [youtube] 0yReVnML-HM: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0ywi3gZn9xA_200.000_210.000.wav	[0;31mERROR:[0m [youtube] 0ywi3gZn9xA: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0yxEvdnimGg_30.000_40.000.wav	[0;31mERROR:[0m [youtube] 0yxEvdnimGg: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0zMNpOW4R3I_40.000_50.000.wav	[0;31mERROR:[0m [youtube] 0zMNpOW4R3I: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Y0zOfqWQuies_19.000_29.000.wav	[0;31mERROR:[0m [youtube] 0zOfqWQuies: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
